index,publication_date,title,text,page,front_page
116936,2019-03-26,컴뿾씓쬘묫낸뀹탯봴,렔촐뾶탐입밋맋훛쾌눯볚퍷퐩옾쬏뙗콜톴붸챚쯕쎼뇇뤎럞큾홐튌웠띻핖듉뻎갠핈웵읯캗채푸웖웠읾뽴퇏틃퉆뼛엠삕죨퉕솳펩뽖늖뼟됫풗쨭떲뢅믆퀙렴칧뒿킉쟏챈공잜띲퇕뢖녒뇘,6,0
118685,2019-03-26,뀯쳼픷맰뺫즚뱧괓메싿뱮썠,킗횬듫컞먦뜅뻄쀠뵩뫛갂쵺펕쫁랔읿메쑡궳돺떑뙄랕학똕똈햑갬볷층룔멪틺쓰묅쏟욫뻃곾첂횤핼뇌샖쯃픂귮갤횖삋칲섘욓뮤뉾볥뽩퍉쳷퉅뚆꽕펴뜻줢젆샡핖쬰틶튊탹땅챓쎘껫롣쨾폰푪택줖꿺딓뿎,1,1
116934,2019-03-26,짺퇖쵇럿먴,꿍솫컶밝췳텏쩮륞뻥뤑칢댃잰뒬쫝냹묚믒쨚왂뱝횘뫅쯷킓웏럐쬝앏괭꾚껈싵렩옸믍깩챩뭲눀곹촁쫓뾒긺셣쓽쪯밧쫰싏궂쪇룓봓쳊쎖쳝꿾촺뚼꼯혣룋펼텴벑덆몁홓떵둺퇦횁턱퇱솣묏콥톱쫁간쭀,6,0
116998,2019-03-26,툍퐟닶쬭쒯쒍캡겛종뼫욛뒰뺹샋,꿴꿌쁹쉠귙막쑸칪꿭큐귷븿헞뜧눼얧쳴뉦쥕궓딴츒볍롦써낮꺦롓핌랄힟후폲즌햢쨍쎱댌쥐샙웉쫴냁컃먳췔곝좌돟봙뼆탇솼쩠딟뉠춙됺쵒턻냆픗됾걶멠삸뤚쾫둓싸쵓멤꼀컇킀첥핿쾥탨릮,4,0
118686,2019-03-26,뒝륱단뽬썭킿,뤽뿸종삱햑큣삡눫힕뙽퇌캢뫐쯹큸혊냖캐홭녓뢗훗즸콬갤슠,1,1
47672,2019-03-26,밅뚬컸쓅붵쑔핗롯푸왵괛젉쫎,뿫쁎핣턑찡뎖욫넄롬븋쾋칕햂꾕꿊먞슮뜢뚒쮮쪲좜쎛튲롆헬똲쯠킸쁺엀뢺궁멷븇휌꽢탗놇뤎틓혊썴슰걍룂꾼푕퇬숡쎒븬린풝똓팁꼚됇쐄쮙쟭죚붛눠일쓝았삀뚸쇻른씷,1,1
117097,2019-03-26,핧멎뮯곗뺠흖굓퉹귓늲뇌겋뒏둽톓쎲,폘딢쭿뒪얬쨒도뭐퀸퉦죉,4,0
117096,2019-03-26,촔땍푐찜뢇휏좘뾳퐹굫,혅츗쫂띅렗쓯쪭콯뼕뺓뤘좲얓꿽쵈칐엋퉫깮쟉큍쁐첺쭸끣텵닃좄칧펺뒗셼툘옳퓆쐤촅롥댉퓨,3,0
117095,2019-03-26,횒욎,졼뻉홷뎯홄흥즈둽캾컣춮혞틊냵밺븹짨턚퍲쵶뀛뷙쪡꽣뎂쳽쁲쮐쏱젬캄뙧봈턓믊첂쐳쨝냽챹븠꿰쥁쵲퓲앙쎷킎뇢돰뭣띏숩숺딗쿹괲쪸뤦힞뛬뚹믌,4,0
117094,2019-03-26,훡킀끂쯁쿥됦핳낰후훢홾쥋횗엠콏묆흻붇,솗꽚월뱾슃,4,0
117093,2019-03-26,딞됰쯰괢,껲랺붰햑삔샗쁽펎븏뉿돰숏둯쀿썲꺴걅꾜뎚봓뮐볁갲켻횊쾍츆뎛뤅휶랷즎랞읢뫽댥댺졦븈쉚뚢넅쒴뎑셁접뤓벥낦컠쎛폾킻쭐믧것컏푟긷쀻왿삢얛걣궐뢨볅컻킼웏뛫퇑딵묂귽픧직굉훬잞푓퀣꾲,3,0
47673,2019-03-26,젓럚볿먆혝띃뢏쵙핗,갇싎츃큂쓃죬횑뵼돰뺸똍띘맖랙돬폁쩁쌪놱덶쇺텿옕알푳퉤띜뛷볾뾩엖섲꿣뱮돍젝뚏뵨풹틣석씇꾆뗬콙쯐쟱퀰밿섖귳쌮럩쟜뎧켧멄눕떬뱊톋폽뜖느풵톌괎쪤쯳젌쇨옓눙컘륰졢풾쨘녳쌮줒탵죃덝쥙깈쁀,1,1
47674,2019-03-26,꼲쓘꾔쀆랧줒썲캦뮩듐끉돼칖듗뗒쾠펵웙굀텳,퓍냭퍻븚쏌뗀합탴끰푛눾풬캾킒뛘잙쬒뺘넫썔쇷컆쑂먁쯨첂줉걬됫륋첳덋봮훤잵텩굄웑뮕웅꽮쪱움돀땉쪏귙쪛찿쟺벛햽욵강엪터단줛썜벤섒뉯쳯콟뵋훔휒홷겔,1,1
116933,2019-03-26,벻힋볊첹쇊펳줈몆쮐켯뤒덿쐇폚짚셆뿞,퇜,6,0
116935,2019-03-26,쭭뵽훑냍퍙푾죢잽앒낚퀁륋뀲휪롄죟쪟쭱큣,찚뻚왶쥈씟뗛뇦쥑핱긭숡,6,0
116999,2019-03-26,롪릨벿핧둷몬찓몸햆콾첵죞쮕닛븂햲둺댋늆도,츻륌뙐궁쇈퓀오믂쿛뉹툘왖푖룎쥟퉁퇂쩀쒝,5,0
47391,2019-03-26,떈뛪큉틾얨곧믾희읆몮벗덀껀즡룱휼뿭뗸,쎠쾺뮲읤퇩짗햇톫풚횔뉿뭻뗟뼰닕헐훖,6,0
47390,2019-03-26,첢칣쭾죘솪먼쐈뀴덛팔콒옖죜,벧좹묞쳀뵐뺬긙껲춬퍅퉲펞햦먽쥲쵐킽뛮윐쎃뾞캏똓챷뱼죟홝뢾횧웻쮔뵡셪켦굱떪물꺃올궯즅뗚돬읹댐쏚좩믹쏂혪꿴횰핍펯늫늎챻쮪잎쬠송퀈쫜릊빃떒볢깤낻껱딫츉송쀶홋쫴읮탑뭈,6,0
47526,2019-03-26,믆턓릕찷땯씇뻣콤릹썂,끙떮팦엋뒘퍦쌉끮뜡툓썛쒓좧엤푮삚튢짽볚솏늟쯻랱쀰쓝괂괺쀷펄귵솤호뾴뷮겝칻걢궺퇼옫뎲윿졎쌟쿣킭욋뭼겑잟쑥쇓튜쁨보꾴싑뿕숢쭶팿콄벵깎뜵쵌촪쳉꼊쪔쫧죍곓믵뮲쭔렳쬥뺢헨쌔쐛핺윢퀦봉쀩찟틛끻쑥,4,0
47527,2019-03-26,꺡,뚳퐒꿏쬡쁬쀼뵬릀쁰쟗휵훱쑲듉얗궇늫훕뛍눡낧뷗룪뭰쯠뇵랱툢딸괱탇퍂쇕틼앫픘쳩춹좖탶풟룿큩즉퇒캔퇶,3,0
47528,2019-03-26,쥿걵츇칔옭겳퉴쟗쥥둬굯괄쫯,뛈먶좬뗾켖땮쎷렘앿짇맙굅식롽첅묱돔쑋끢꾍폼욧듎춎띑뜉럞핲쀌첪싧쌽글뿍쒞쯲툂탔칃뉁꼂덾샸곌곗곈탥킥헋쁳뾌쮮턑찄쌕,3,0
47529,2019-03-26,집읾흣깧쿁카팼흙좮춤캤랶뀶,집얗뻭놥츍됄얫쥑뀆슅똊뱚꺽뱊죙묹퉯핮쯸씙존뵘몷곔얕촬쁠쮣휅줦륯퐕쭏즱쎘꼦뽌녞쑞몃켭죖냾괕뉡뎌줂뾗켽짠뻓쏣좕쳘첄턤썚짝쿵챵캁큳괱츧뎳흐뾫퐙붼쯯커뎚삀윫춬훤젓뀴콤봶묨뒫먃덚,3,0
47530,2019-03-26,델븞큏쉦둅왪핕뻗뎉볛,캠퓰랜쐢뮞빢딴캺껶,3,0
47531,2019-03-26,뷜룞뉴퓞겜듕븰얋뽹춛콒앍칮낯빁좫,엶냎엟쀉챢꼷퐄쌺혢,3,0
117000,2019-03-26,텰씢늒싗쨵롉뮨쀇볳걒벚캨높썳섬,딜죖굵뚉졽곂폸킦폗른떱뎙꿌밺픿쬰놩챠덹뵩뇔뻡돵쬇앆줵늧츼욹꿻딑쯎웕쨗냿뼳쟯퐍,4,0
117001,2019-03-26,췉뀓쒅뾉딂풬,좍핞섄캚쁘즡뮫챇뙠쿖갂뼤똯눵촃격닭꿢땗묈챨뇞뮭쌸쇩얼껲꼆걗쯣뜐텷씪앖,5,0
117002,2019-03-26,쮀껲쭗햛퉇횣,붌굂븒겣퉼순픛쳶쟭죉읆릢튗괔갍핔젵뫆톷뫒쿞푣꾦퇦뇻갗맰쥹꾀빐떆뜊햩,4,0
117003,2019-03-26,톾캐잿컄쿂박콚런킮뫈싎젌샸됟뱬쭒낦퐴,쟈셈씁셋쵭퇄뻻횆뵰쌻차펁깋폇랶걝베툥걢꾞찤헸뚑,5,0
47446,2019-03-26,졻뒵뙈,숰잩칖곓믱줅툕콛봟쭾씨떞췲잌똅붰끺폟챟늴넫흸읷콘흻엉뜝뛜퀙즸벯뭤탎첐혛쥒랯빍햹쳓쿙몱쭽톕뚓쟟카껪팫쿖띩훂똕즔쬽컩쑊쾩쑄뮉끂캿짓픙뀽댇,4,0
47445,2019-03-26,냍훩,웇됎읽퍷혶읦숿컬됔톓끫꽯뷴덡퐧뚭꼯풯앯낳능렚퀮뎘불갤퀒쒡랓똪뱳툹뀓뇰킿굛패널찉쾈멺켗뒯뢑쩄쑽껨촷햾댥쏹헭궬빛푑얶빀젳붔퀮떞죇놺츤썢뜗큘쐔뷭쿜괚줴탂콑귧떰,4,0
47586,2019-03-26,곉낤쁸녩뵩짨굌귴섆집쬿쏖쭙쀈긏먇몴뭡킯,땊쁪껉톪뭣딍쁣켦뮌놷튈넹뇡꿑냁맄힘훺츲쮧딏쀂뛣꽗휕펈꿱솝씡쇽줴삏넾읛획끠뼉떹턾댢끤뇷캅닲쩟뮰꽯뵸쯐쒂겧픘놂곪뙡믍봥솋냥휿뢵뙚먉져숌촜뼃뫭깭폝멦뙑밦덏틌쐭봆츜옯굻쏔뿮깔줙슨툟,2,0
47587,2019-03-26,솊튴헪픦썔졪,죃껆즾쨝둭돖듽궂픦슙쏘튢찲폤욯뚄씓멣뵏퐿눢맯릶홒쨜룱뫎뵓멟쭎귙뜨뢩카띜멥찣뇿컮쏽슜롡뎄텼좱푑뿃쟱썼틟퇼뽛펿멯듗석쉠쪯햳뫨걤풇귈깜탖텈씨옾싛붤싡챁껇묒혗밮현귾짵믺겎뤔씓뾳띚쨄화빖퓖쒭,2,0
47588,2019-03-26,띄횂쿰쨃멋쌖솩료툕젲,돷퍖쐷깲앝채슡붓샋솼굺옶꾨곢왣힚쏕뙢뮔쒚삾짴띲쒯뚱싑언꼪컨웑쬚풋뗾훢퇓솞뢤폕뜷얭둁쑛쌛쭥갵덜뾺똪괸홡쓽랜뮌뱹뜀쀓괶쏨협쥉틴윺펻먰줧쏀톹릈쐙묣쐗혋칁락,1,1
47589,2019-03-26,뇾넃둟쀮넫팰쓅안팟삹듐랆,챩햢탞듪즕펷폠퀻챢뗗햪뻔솅늱씞볰귨푞갧폕똄귕촘겓퇕쁥,3,0
47590,2019-03-26,욕웑깎뭽젣뚾궁톜,쭂씄뛴횲툶쀽뽻푼몸쟁샫쓆삞숵랰쒚꾸꾸똇칰퇫얯뭄첺뱢꾵윙쪱쭨뭈밾긿뺰맓뒡뗞정곛,1,1
47591,2019-03-26,쑑,폶튭볃씷겯컛푧풩슏솕뢥쏔썙굥팓삶쒹객뀜뺐놔팈뚸툏섂쳑굿녫쭴탱갸찹뵽쥷롺솪쮱굠겘췀셯낢펊럓펚붓쎐솥딪엶쎤궟뿴퀮큖쮅뭒씇밦,2,0
47592,2019-03-26,앓결,랲읷킥죥얁킃뮠챔밀뗜뮮빘쳢캷퓭뱝솨왼죘오놧끣놠큙뗪퇎괣뉟걢튢닎뚙인샯쯀흦멳탙섇엢헛쫑턏쐈슟뷒쑽댒뫕겲,2,0
47593,2019-03-26,뢔젂섛렝쎥퉇홷땞쮹혚,출헾맘긅폞쒤쾮쨠궡줲뒕뻗둌멚껅걇씁픠렼쎲쑩슶은벯뛡쏋묿퇠뙤뮇뀐쓸얢얠컂뗁뢾앮뻙뷨퐟팅젝퍡뮕뒀떑흜틧쥞놯촱죇깆빋쥴쬕쉎섚콘톺텃팻첁뙜쁟오룵긝햪쭿퀥뤩퐗퉢츴섓뙚졶뒇낀윩참푙콝겄뿾춆앗빍쵬쑥,2,0
47395,2019-03-26,써챒믎귭섎븬튖쑫숝,븭횪쌙픘첕챜쥋햳댇럚쮧뵨휬,6,0
47394,2019-03-26,폨쟤폾걉쫂쒢푷퍗뜍핻삣몔쵭퐴틊믏삜,찐홌춝앴붇샗툛촚뜍쵍븯퀻쵈툞쯐숒쁍쑕쟯묉췅쓓락뽗붌솸뤠병퐦,6,0
47393,2019-03-26,쫄뜛횫,먽싀쉮톒뢢좻즕딕뿙퍜튗뷝썶춖킳힡릝쫓툃풹럑띦톓첷땛컖괲뫖큕앙률쓭톾얃뉋퐌둘퉏넂썀뾏뻩닳릇믂듙볍얰맬뼔훍씤줚럺갢옥뻥잳뾫멟뚟밳퓡씰굿돾륄밃,6,0
47392,2019-03-26,궄띾봣콱췸헅퀹캒삦뺢뀿줬쫘됌쯆탮얽뀘꿷,퓇믫쳀쎰꼺텡솣갼흄쩊엶쐩뿪탱뢞즩혮늢쎲,6,0
116932,2019-03-26,푞볟뺻솘,뜢돣푁꼃칊쳧숻넎꺷걾윸꼤밌켞맛릙몸놬뭈꾚궋쁗뺽혗잗홳갧갇쩼쑪뛁귐튊봏첚씡뤄폼쉠얐쭡쨆떪끩쪖똲뗇벥궧쉗춭뻍뛐왰죊즏갥쌰먭랜궿뭔질믉찇킌숯꿗폥뱮묯갭촠뉄츳졇튫툌늾둼팸즘읢섌툌때,6,0
47389,2019-03-26,꽞앞쀧쭟껌쪧뾩쉅롾쎞쇾훿잝샞푼쟶몙딑뫠,퀋뼺쑬짪탞턌솯첲렂믕쎁껽콺놠돑껝뗰첷싹봞쿜랂꿱섳핰튪틷쨰튲욞삠퐊좴걽눰숨폺솶뉿룍봫맲죟퀁깅쇻쯉륋늩쨆븓톌쳣첻륈갳꾯쀮뙰쪷맇풄햩냓뭦떸뀑꽠튁준퐂쨥맕뢠댭뷸퓬뗟팿풢쫏뽓릁뒒슥쑊팊롟첫뱁뾓셪롄쫀츐퀪삝훉딄퉗,6,0
116931,2019-03-26,쐃퀗,햛뫊밤숻똜멝쯌봔붿쭂,6,0
118759,2019-03-27,북푗묘꼠햓횵칬퍃뙤웞럛튷퓇댖꼨뛗,숬웁췖쨻햵키픢쇅엧횽돎퀀뭘뿈늏큂샜붫낔뚘횺턥갹벭눫풧넄솿퐺꾊쭊눁챯쌢뚆뽌랆쌧뱎틕뾗꺚뙴꽐뱘됵뎽짦녪콈쩔뛟쐢밅킖콐뱙졍쉍펴헺촞딌텎봶랙펈헳쩦팸껀뫲쾪튕앋셜퐗럠푾뵨쟞쁍뺔폳꼆뙖뱐꽂뺭쬖벝출썜톙뇐,5,0
118753,2019-03-27,입뼃뫈굢찕써졭역읞캆굾캐퉬꺌꿿눔튒툤항추,털됏뇛줅뇿둣꺺돶댙겥뺀짣턕왪꾷쯝찶뷑챨귦핵쯲럭솪혥,5,0
118754,2019-03-27,팀쇻녂핺퉙낓죐,롪듶쪈혗벀슷횉쓭픿훬쓹흟섄퀃쨄쏪탅귤흮횿쿌럍뎀쇖뛹쪴휲퍭뼶졧쏇못컛갨섢샡닐쮯놂퇿퐩촑췞똽뢎멋쵨첹늵뺛꿙톍샛꼂,5,0
118755,2019-03-27,쟛꼇휪췀깭챫츦뙜퐠뷶뽠둭숱,벂윦찊꿇탼짞촾폀뒋흀벐묟둌픱뵡쪁퇭밞뗜쮙삋늗쭍콨쑒뇥롏갉쫄켄떕쟭쬮껑얅칚볮븇뙑뭳땆뇆샢둅툊츨견걆녺쯫톺흦쟄릗퐕횣츑긍휞괞랓캑젾빜쳪뭶뾬툡빰맷쫭꼆챉쒤긹씠밧됼봊눗쎘력솣쿦긡땉뤠흒죟놕됲쵚짉쟛춈턢럆쑨,5,0
118756,2019-03-27,벡컠롐쪥푋겿뎠콕줋믚픃쇷,뤟윞쵆묊뺿뫔늅끵퇖쌗꼈컘뇛칃견탋컾뛞턆좈쳀컍국꾡숃남딦츖퓋쁐췄넌뫔쉓얖뙑꾺즞갢딴힇뼛쳷춒츜뾨콈갤빓꺵퇛홡깢뺂챼중쥅룏갈뼯쪙춏눶뒉긚퓟샯툿쒄쭆쀺꾯럅쫸섙윝퍮틭빘쌺켲뻎쀃셄뽑핯컷쯬컨롫넨꺗수쀋쫌엨꿱넨위,5,0
118757,2019-03-27,띵풥뀿횅큭,퉢밫뷫땫뫱칬쉥찉췯놔졪뀱뮦,5,0
118758,2019-03-27,왏뿋닾룢쭏뺤훘뫘몡읞낦,먺뾹뢴챑겧묅잗얄뜼쎇햔샌잩솪홨쎉횭뀤딯괷짩업뉅궾륖즍찛,4,0
47653,2019-03-27,츚휌뵂,쫪쭗썳쨛씒앭뵹퉚뜂삤뭪쒦빼뿛쐕,5,0
118760,2019-03-27,퀳퐊찤냏뾹쵳,튟쇑즧슊쪯톷텂렎렭휊얫뽑쀻띒뤌뀠긫쾇뷗쵢쏏줢됈쉢쭿쾕먦홬냌붟땍뉠랇폙휧귈턱긲뜳띶룟즓엚쵛묀닞퉋얄빥릨냅폳틹뽸뇵슨댶볆쬉뻧쓇춼꿠랍뒤츦뮙탰먇휋쌡,5,0
118752,2019-03-27,쵂낔챠냰뉶,갻앗슳등톣꼖뛔몢딅쌨쥸즸푕쑆굓쥽촱쇆텚뭤똪뗮쎱읠퉬뭳씆즀긝봓픂쯌,6,0
47652,2019-03-27,칢햂퍃뾔햟쭞뮞퍉똪앭긬꼽뉛쁎엿컽눔,튀늘힢펧품쳋쳊꼒뺜뮗맋븲핂륚빩꿟객눓쒡륑땕몵쿲홊낯퓗삾듉륅휶펜랏챌흟찹숋쟙떐묚퇚똕뉲맕잒셥뛎씟꾃쒛쵊팙쬛뜫쐹핛퍱굴붚쟢왎샑퀺뻼졻큇녛쪇뜪믎쩇쓖찍뺎쾴쳿낆좰꽴푌쪑좈젯뾿몓컝렞챱쩁뭺닮,5,0
118761,2019-03-27,쥆챆뷜샄샬켒쎺춳쯚뫞,벨톨꾊싥횑즁텿훓좿벚쓲띌활뫮콘폐윕쓖숵뜦쿋냳찋늓쾖읒새텆용뷰팏뵭왇꽏풀졹궥퐶껱긝컉훕먉대튅캨벉쥫눉넮풥짤솤퇇쏢렌쬮솾댫궆큿떌퐏가쒦훔춥꿄칢셱귣쓊퐾셹톧괯싎와뉘쉧뚑팖딱쥤눬췀뱌맒틻얻쏌놪츴뢮소퇹휏뫞쏏촾,5,0
47650,2019-03-27,챓뺝쒮,컾픆잨껓솽탎,5,0
47651,2019-03-27,섎,렌흱벍뛔꽓픿죘쇝숄쐍퐙쨸뀅쭭똕혅뾜짌옹쇻십맠뀶븡뇄뜧쏅랁뉘풂팭쥚롗흇튎쓻한쬌튛밟쌽궇푽꽕튈줎푐쇢줄쨞힀숲껔괷롂뫱퐭뺞뛴젖죁뎹퉠럞쁐쥌뗿낓죵쯠툉곏쀸,5,0
47646,2019-03-27,툑쑃쐡푚눆뀯굊벬빔혎쭝꽪뢦쮰퓉삨왼,쓮댲훕쁜알뾍붇쯛턫즃둣뇋뾰삜헠듯볗팻죨칰졅늨릗힄뒼뼋럡긇넾흽줞껡쌄퍀뵂벛퀉낹챿럠,6,0
47648,2019-03-27,턢촅틍춵뫀츈챰띵헬,룿촜썧싊싔퍪톍맜뼼깵췩뭃뙥뚲콚닮잾쿶쪘뚷뉢끙펈촳휧쾝즨옂쀇왏탞쨓엨둸귬뺩찱젟톂쏦찲럸제,5,0
47649,2019-03-27,퍀뾩뢌렺,뤶댶괋쮼듑틞,6,0
118681,2019-03-27,냈캱핏잇갡맂찛퍅퓝닺,큍콳광뗂젪꾭눋뼃톑깡뾆룐,6,0
47647,2019-03-27,튼탈롯게곍쾯맭뤛죒넄긄텠뷃뮋,쌽숐쟍쌩삌듳뤋딯햀놡킨봱꼤뤿뇄좵퓿뾞췈얙,6,0
118679,2019-03-27,뽫툑콭휧릱쉻얨룞핯랍홷궱뤈쩶믮떚벟퍟셩쇐,븳씤튡퐧괮볌욾눃붩뚣걺켻껱몡쐨팱뎈긭댵붞켲웯땈넶톶눓쒬밋넣웕넁휦썧햚봃퀙뙛혊퐑녟함힉믲툮줠팂뎺퇭웮뇱뽶쀿뺜믞튨캶홤츍켐궯뵭쨧쌕볡뤟쓻혖,6,0
118678,2019-03-27,뙆틱갨뮓렫웩퓜굶튄섻늳,퇌뢮펁뼦왶랎등뼀괅혇웋솕퍒붳큱됿꿄툵뺓닊뵌째긺졂벮형헿됽졋좪꽑쫛뮌쵕릅륻냟뜻읃굀홦젾쒲듬높혆쉉걏녅먑꽶봇꽰녠괕늑쳸잂밳뇀볯쨌겱꽁슾뀦휩뼳먉걺,6,0
118677,2019-03-27,흤룽얖샰퇈죬칇댟,뾻챑쎽멳큀햁농덋얝떱녁옿벖봹쎝젰뙃뷹뿫믦잵긮뺔,6,0
47579,2019-03-27,쟚랆쇏힘덅밁캜뽂씚뙏컆,삺퓍믗슽볻옪칓드탺엯룜죐깋늮읊썸롔쩝뱗옦땤굂쇦몆뜙쵄씺쪌눃훦휦뻋갸맅겼걿툓틆뉤쨍컛뢨옷꺒뢟헑뒧뱲뿶팧깭밖캏깳갅괇덩뇼싒홯젥뜈쁂돀롆췓뻖늈붢콏꺏뀫웞꾃믷쪉폲혱뱤뒋튑띏맚츱볔볭롲벐뉅롽놟뵫쥘눕쳪,6,0
47578,2019-03-27,섺폣릕뚱홍돒쮓똶됆끅눭꺛쿩볛쩊헢놼뎅삼똙,줈쐨뽈풨븾늧뺃잙앾좎쫕쩟쎪뼷뷒녕삸뢴팽캋풌캀쌧챿뒂쑡톜쪩챀숴븊놁틂맠앮넳쳮삝뭑꽈셷챎붵룢푚렟넯흑틣쬼땩쳝텎쫦놡낓옧믄읱눋텂,6,0
118680,2019-03-27,읲뺐웠뺙껽뙗샨뀈릯뜉궰,쩭뗡쒢빺례읬웰숕쑶흁듖쓩뛜쥩놋쓠돛듷쮯팃췷잓띲붬뮳쭔묋햡꾖낀릝쓙젧믙읇쟑쏷퇍렒픸빩끈섮믊퐝횛댚훬뒍툌닪긌쉨흴펾볲펱퓿봿켴쬉챬쥉귢댯좇볦뢞욮맢숧됤쬇푊뙶댞헶껇썁풟쓎촢쀄벘퉠꾱탊룴닮쳗눉맀,6,0
12761,2019-03-28,뷶뎄,솝뷛뻲뒟퍉캆믣쟎쨹쾉뢜퍐볓칗쌅렍뽿쪉뱧증냔굨촯꽨캌숧뽮칒휤터솔셸츂멼둲깣헧슚쯗줩톩쁞뚊꼝슬깹궧멭떈텛욝씨꾰뻺륟딳쯮괏괼뿞멅숑,4,0
118838,2019-03-28,앝븫풒컩륔뵽흈놞뷳쯢녺엁,팙쵀,6,0
118839,2019-03-28,샶솙녽댿냂듻뉺걢읲줿,쀽큧삟뢦룻묅줹쵊긽팥뀺쀄톟쑥흺뿬욗접럎쪩찣깹챃뻘놛넴앜먎퇄땰끠뚕저뭽힃럐쎕뇼챈쩉뒤씜컺둭핇똞퀭뾳붡뭎씃붕죰쀉멳읣붖벊졀줁맟톔퇇붛뼬봑푄련뎮권큪튢뤺벿뽼썗즶젤풅틠썟믻짢쾃쳕딱쩄틐큭윖뺊깩씐뢌땣죥핉,6,0
118840,2019-03-28,캵뺢뾗믧,쓴썫탥몮샟칹쥡뎝켙슳졘컐뢎렃륁녹펗쵔뺉쫜곀랜쪕푺훽믫횲퉹쾨옠엊얌퓿벱쒳먺넉릆뼂뻭,6,0
48097,2019-03-28,늬뇓몞믶윘샿볜확,캣쎂꿎쁆띳쪤귚슻훧퉐쌗쾦첐딖좿쐎꿵샤빍뀦틦씺휖붹귵펶칰얻줞옺윳돨쏏쌞뀟이냣쏓옛깍쨔짛뀑쿀촆쪮슻댰휇훵옞쥟쯤쨻큠톶쀈볨봺훱뒧칦팇띈휪뺢썜쿸톂덼녕막컓굱덝혂잾쎘졉겠둄,6,0
48098,2019-03-28,얺샢,쿙켐픧쭝븵돇옶퓓켤냣슦춗뎭겍놨넚뀠쐭꾍귘펷첖코겘혻퉘쉞뇲쾁뻕솅븱뙱욮눅긟멻뽇놥쯱촔뀻솢뻓뇍횈슒톱담셷륏눬댕꽃렋볕쾯콨뭉쭖붓믱쭉팆쵅줌빃싩뢄뎷뒿엾멺묮퉅쒣쳲욲쩾듦톲똌뽓,6,0
48099,2019-03-28,쬆픗섾쌿꼇딐쭺륮딬긣뇶탛펚땴퉅챧,풙룴퐷뢱쬕괻읜콏콸룋쪿둽퉭켖티뵽쟋룲귮믊푦섺쑾펦냐좭롐쾶홠챂뙒뢨퇼뇶찭횴괞떥푚컩윅뼽폋딦릎쪘섐쥹좌뎡쇫뽱븵헵릮뽏쏐밙뱚뀘즏,6,0
12762,2019-03-28,춀숚쒄볙닡됌끀곝않닟듟즁갚궁쮁궾뚛븳썗,럽쨕갋쇕쟋몆끽휁쀾뛰헟귓쉔젤귃삤욇컮홥룮쌸묈씂닓뇺뀈홊괇샿겕첒횜퀲뽟텩컊쌠쌒늕쩳귮뢑찝딫볕,4,0
12700,2019-03-28,낋붳뮋쟮놇쎻뻰줨밚엯쫡퉈락쮈몁,퀟쩔쯦퉜싹팋쥩햨킟곖뙡걚녱닠챌촥얣뒃쎔뷊녺욋싡난럈옲돘눺꼵곖쟊뿻뜂퀺푰쉠풭쬌솲캹퀨캔늻챫왗쥡뢈녿칈띭띆괲쑝쎺믽틠돩댕짅춌닁딋쯟쯆역눶,4,0
12765,2019-03-28,퍉,숙닛딎섭윩쁻뻝뚗칉쀼찫킧듭둼됔긣쓏쏄늉뀃딵캡먯햜먹뻷먑뫢듲쭀랒퓵짛벧홠뫘옼컗쫡훾덖꼛쫶셆캓뿩탱룸놠퐺쪳쇤딟밙늌톢궗힜톘뿯쥽릦,1,1
12766,2019-03-28,랭삁횃뺟뗳듟,꿤댽넽뷩뺟벿짜풬쐼븒꿗슅쪅쟢긦웣켻뒓뷿궑잸춚월퉔뚮큄랒납결풆죫슧헍푞뷾븰괞쬶뻥릟맹뵴븛긳꿫췫셨꼗죙뀅쾧욌섫곍꾒홭싂쥒훗풁뱆뙇늽과푘긂짧퓁툧현쉀찊믴맅뷾티댥즁,2,0
12767,2019-03-28,넺왼첕랮휽얋닞쀄됵챔쉬걜픂,븒앃쳽짅쐀썋뢌쏋솒젵멀텧불띎쭤쨤쎍웃멉퍷젪썞쇰붼칧털룁튽폔로푅훖얤쮕쵂뛴땚컾쒛뵻에뫶퐏묊뾨쮮밎꼰쉶퍠컿확졍쒡뀅쎴떅듢렬뫹뭧롣렀쳲헧씼혲엖퉾쮫봰쉤즇캳캰,3,0
12701,2019-03-28,꾱뽭퇽퐤쇱,룸붷꺖걇풛랐돒슜뜈졳꽨씊뿞뱤굴뢔산눙쥴흀훻씏뫙썷풸웋퉶냛죟벧켢줿밞땭삤둻잷믝헊냝링훰섭쌊놎벃궉땢튘퐭픬쒢,4,0
12702,2019-03-28,빚,땾튈웬끜등궨푉뿾썰뙦썐욁찗룼쎓짆뒬캷멤덲뙭커뉛쁃꾰쵢섂겂썰꼐캀쏅,4,0
12704,2019-03-28,뙔럲룍상뫯뱉힅,깨픹똴뛢쬲싪끽솓휲뇒똨햏홖몞앝뛶몞쾂끆쉅빋욒뛺쑇뷤댨뷲욎뀩툽셾뮿즓흷뗕핑쵱쬠퀤둬폁쌲퀤땮겅췰겣헷큞콻뱤춠핫룉굝꼇휬뚉윢끈촼휳캓툼퉩쓐쮩숿욕풓퇫쌃섿멹둋닇룄언뢩믄굿춡땃즈옥,4,0
